,date,uid,gender,age_group,year,books_read,genre,when_listening
369,2018-04,YRB14,female,18-29,2018,1.7,Romance,Home
370,2018-04,CRJ98,female,65+,2018,1.9,Children,Commuting
371,2018-04,VGL60,male,30-49,2018,2.9,Romance,Home
372,2018-04,AIK78,male,50-64,2018,1.9,Sci-Fi & Fantasy,Home
373,2018-04,BBY21,female,50-64,2018,2.0,Business,Exercising
374,2018-04,UUP78,male,18-29,2018,2.5,Mysteries/Thrillers,Exercising
375,2018-04,WGK93,female,18-29,2018,1.0,Comedy,Home
376,2018-04,QWW63,female,30-49,2018,2.5,Comedy,Home
377,2018-04,RAJ76,male,30-49,2018,1.5,Sci-Fi & Fantasy,Walking/Shopping
378,2018-04,CSP41,female,18-29,2018,0.5,Romance,Commuting
379,2018-04,PTF60,female,18-29,2018,3.5,Mysteries/Thrillers,Commuting
380,2018-04,FJU28,female,30-49,2018,1.1,History,Exercising
381,2018-04,ZEA77,male,50-64,2018,1.7,Sci-Fi & Fantasy,Commuting
382,2018-04,XRU31,male,18-29,2018,1.2,Mysteries/Thrillers,Commuting
383,2018-04,ZPH80,female,18-29,2018,0.6,Romance,Commuting
384,2018-04,BGD46,female,65+,2018,2.8,Non-fiction,Home
385,2018-04,NOD59,male,50-64,2018,1.4,Sci-Fi & Fantasy,Home
386,2018-04,IUQ76,female,18-29,2018,1.4,Comedy,Commuting
387,2018-04,LGC11,female,65+,2018,2.0,Mysteries/Thrillers,Walking/Shopping
388,2018-04,TVV83,female,18-29,2018,0.5,Romance,Exercising
389,2018-04,RVD02,male,18-29,2018,3.2,Podcasts,Home
390,2018-04,XUD81,female,65+,2018,1.3,Romance,Exercising
391,2018-04,GEW80,male,18-29,2018,4.4,Comedy,Home
392,2018-04,AUK56,male,50-64,2018,2.9,Sci-Fi & Fantasy,Commuting
393,2018-04,OEI57,male,18-29,2018,3.9,Mysteries/Thrillers,Walking/Shopping
394,2018-04,IAD29,female,18-29,2018,1.6,History,Walking/Shopping
395,2018-04,LMK88,male,50-64,2018,1.9,Podcasts,Exercising
396,2018-04,ERO80,male,65+,2018,2.8,Sci-Fi & Fantasy,Exercising
397,2018-04,PEO84,male,30-49,2018,2.4,Podcasts,Walking/Shopping
398,2018-04,NJY80,female,18-29,2018,1.4,Sci-Fi & Fantasy,Exercising
399,2018-04,BNI06,male,18-29,2018,1.0,Mysteries/Thrillers,Commuting
400,2018-05,BCK19,male,18-29,2018,3.9,Non-fiction,Home
401,2018-05,ANI81,female,18-29,2018,3.0,Comedy,Exercising
402,2018-05,IIG04,female,18-29,2018,1.8,Comedy,Commuting
403,2018-05,CPB34,male,30-49,2018,1.9,Podcasts,Walking/Shopping
404,2018-05,XCD70,female,30-49,2018,4.6,Podcasts,Home
405,2018-05,XOG87,male,30-49,2018,3.0,Podcasts,Commuting
406,2018-05,IUF65,male,50-64,2018,1.3,Romance,Walking/Shopping
407,2018-05,VIK75,male,30-49,2018,2.2,Podcasts,Home
408,2018-05,RQR84,male,18-29,2018,1.3,Business,Home
409,2018-05,RJA71,male,50-64,2018,2.6,Sci-Fi & Fantasy,Commuting
410,2018-05,VXR13,male,30-49,2018,3.5,Mysteries/Thrillers,Home
411,2018-05,KBL53,female,50-64,2018,2.9,Romance,Exercising
412,2018-05,ECQ03,male,30-49,2018,2.4,Sci-Fi & Fantasy,Walking/Shopping
413,2018-05,FNS96,female,30-49,2018,2.5,Podcasts,Commuting
414,2018-05,ZZQ24,male,30-49,2018,3.1,Mysteries/Thrillers,Home
415,2018-05,EZL70,male,18-29,2018,2.6,Podcasts,Home
416,2018-05,DFG32,female,30-49,2018,2.2,Non-fiction,Exercising
417,2018-05,LKC03,female,30-49,2018,1.7,Comedy,Commuting
418,2018-05,CLA50,female,65+,2018,1.9,Sci-Fi & Fantasy,Commuting
419,2018-05,SKZ24,female,30-49,2018,0.3,Mysteries/Thrillers,Commuting
420,2018-05,TIJ69,male,30-49,2018,1.8,History,Home
421,2018-05,WKS63,female,30-49,2018,2.3,Comedy,Commuting
422,2018-05,GCW05,male,30-49,2018,2.5,Comedy,Walking/Shopping
423,2018-05,NDR97,male,30-49,2018,2.7,Comedy,Exercising
424,2018-05,KDZ56,male,18-29,2018,2.3,Business,Exercising
425,2018-05,UKB16,female,30-49,2018,3.3,Mysteries/Thrillers,Commuting
426,2018-05,JWT96,female,30-49,2018,3.4,Non-fiction,Commuting
427,2018-05,HUA58,male,50-64,2018,1.5,Mysteries/Thrillers,Home
428,2018-05,NDN53,male,30-49,2018,1.0,Sci-Fi & Fantasy,Home
429,2018-05,XIH52,female,18-29,2018,2.4,Sci-Fi & Fantasy,Walking/Shopping
430,2018-05,IKY01,male,18-29,2018,1.6,Mysteries/Thrillers,Commuting
431,2018-05,FZX15,female,50-64,2018,2.0,Mysteries/Thrillers,Walking/Shopping
432,2018-05,CII59,male,18-29,2018,4.6,Comedy,Home
433,2018-05,VNU47,female,30-49,2018,2.6,Comedy,Home
434,2018-05,UGV54,female,18-29,2018,2.8,Sci-Fi & Fantasy,Commuting
435,2018-05,KFN16,male,50-64,2018,2.5,Mysteries/Thrillers,Walking/Shopping
436,2018-05,XUP46,female,65+,2018,3.3,Podcasts,Walking/Shopping
437,2018-05,DBW36,female,18-29,2018,2.2,Non-fiction,Commuting
438,2018-05,KJU37,male,65+,2018,3.4,Business,Home
439,2018-05,VEZ04,female,18-29,2018,2.2,Sci-Fi & Fantasy,Commuting
440,2018-05,NVE53,female,50-64,2018,2.8,History,Exercising
441,2018-05,XDG83,male,50-64,2018,3.1,Sci-Fi & Fantasy,Home
442,2018-05,YBK15,male,50-64,2018,3.3,Mysteries/Thrillers,Commuting
443,2018-05,ZIQ24,male,18-29,2018,2.9,Sci-Fi & Fantasy,Commuting
444,2018-05,OGR59,male,18-29,2018,2.6,Comedy,Home
445,2018-05,HYE06,male,30-49,2018,2.8,Mysteries/Thrillers,Commuting
446,2018-05,TMB91,male,18-29,2018,3.2,Sci-Fi & Fantasy,Commuting
447,2018-05,WXF84,female,50-64,2018,2.9,Comedy,Commuting
448,2018-05,XXU25,male,18-29,2018,3.4,Business,Walking/Shopping
449,2018-05,ZIK60,male,18-29,2018,3.6,Romance,Home
450,2018-05,GEK46,male,30-49,2018,3.4,Comedy,Home
451,2018-05,MEB57,male,30-49,2018,2.6,Comedy,Commuting
452,2018-05,YVH84,male,50-64,2018,1.8,Non-fiction,Commuting
453,2018-05,HCL52,male,18-29,2018,3.4,Podcasts,Walking/Shopping
454,2018-05,FYB94,male,30-49,2018,4.0,Romance,Commuting
455,2018-05,UCO74,female,50-64,2018,1.1,Romance,Home
456,2018-05,JMF22,male,65+,2018,1.8,Mysteries/Thrillers,Home
457,2018-05,AXB90,female,18-29,2018,2.6,Romance,Home
458,2018-05,ROB97,male,50-64,2018,1.7,Podcasts,Walking/Shopping
459,2018-05,WLH11,female,18-29,2018,4.0,Mysteries/Thrillers,Commuting
460,2018-05,RVF03,female,50-64,2018,2.4,Podcasts,Commuting
461,2018-05,DFF64,female,18-29,2018,1.7,Non-fiction,Commuting
462,2018-05,OKZ40,female,18-29,2018,2.9,Romance,Walking/Shopping
463,2018-05,DTX14,female,18-29,2018,4.0,Business,Walking/Shopping
464,2018-05,WOA52,male,30-49,2018,2.4,Business,Commuting
465,2018-05,FYC87,male,18-29,2018,2.1,Comedy,Exercising
466,2018-05,PIC69,male,30-49,2018,2.9,Romance,Home
467,2018-05,EDM80,female,30-49,2018,1.2,Sci-Fi & Fantasy,Commuting
468,2018-05,UCA14,male,50-64,2018,0.4,Sci-Fi & Fantasy,Walking/Shopping
469,2018-05,YRB14,female,18-29,2018,3.4,Comedy,Exercising
470,2018-05,CRJ98,female,65+,2018,1.9,Business,Commuting
471,2018-05,VGL60,male,30-49,2018,2.3,Business,Home
472,2018-05,AIK78,male,50-64,2018,1.3,Sci-Fi & Fantasy,Commuting
473,2018-05,BBY21,female,50-64,2018,2.1,Mysteries/Thrillers,Exercising
474,2018-05,UUP78,male,18-29,2018,2.2,Comedy,Commuting
475,2018-05,WGK93,female,18-29,2018,2.8,Romance,Commuting
476,2018-05,QWW63,female,30-49,2018,0.9,Business,Exercising
477,2018-05,RAJ76,male,30-49,2018,2.1,Comedy,Commuting
478,2018-05,CSP41,female,18-29,2018,2.8,Business,Commuting
479,2018-05,PTF60,female,18-29,2018,3.0,Non-fiction,Home
480,2018-05,FJU28,female,30-49,2018,3.5,Romance,Commuting
481,2018-05,ZEA77,male,50-64,2018,3.0,Mysteries/Thrillers,Home
482,2018-05,XRU31,male,18-29,2018,1.9,Mysteries/Thrillers,Home
483,2018-05,ZPH80,female,18-29,2018,1.1,Non-fiction,Home
484,2018-05,BGD46,female,65+,2018,1.3,Sci-Fi & Fantasy,Exercising
485,2018-05,NOD59,male,50-64,2018,2.9,Sci-Fi & Fantasy,Commuting
486,2018-05,IUQ76,female,18-29,2018,4.2,Sci-Fi & Fantasy,Commuting
487,2018-05,LGC11,female,65+,2018,1.3,Sci-Fi & Fantasy,Home
488,2018-05,TVV83,female,18-29,2018,1.8,Non-fiction,Home
489,2018-05,RVD02,male,18-29,2018,2.1,Comedy,Commuting
490,2018-05,XUD81,female,65+,2018,2.2,Sci-Fi & Fantasy,Home
491,2018-05,GEW80,male,18-29,2018,3.9,Romance,Commuting
492,2018-05,AUK56,male,50-64,2018,0.5,Non-fiction,Commuting
493,2018-05,OEI57,male,18-29,2018,1.4,Sci-Fi & Fantasy,Commuting
494,2018-05,IAD29,female,18-29,2018,2.1,History,Commuting
495,2018-05,LMK88,male,50-64,2018,3.9,Mysteries/Thrillers,Commuting
496,2018-05,ERO80,male,65+,2018,2.1,Mysteries/Thrillers,Walking/Shopping
497,2018-05,PEO84,male,30-49,2018,2.2,Business,Commuting
498,2018-05,NJY80,female,18-29,2018,3.0,Romance,Exercising
499,2018-05,BNI06,male,18-29,2018,3.1,Mysteries/Thrillers,Home
500,2018-06,BCK19,male,18-29,2018,2.0,Sci-Fi & Fantasy,Commuting
501,2018-06,ANI81,female,18-29,2018,2.2,Podcasts,Home
502,2018-06,IIG04,female,18-29,2018,1.6,Mysteries/Thrillers,Commuting
503,2018-06,CPB34,male,30-49,2018,0.8,Mysteries/Thrillers,Home
504,2018-06,XCD70,female,30-49,2018,3.0,Business,Home
505,2018-06,XOG87,male,30-49,2018,2.2,Sci-Fi & Fantasy,Home
506,2018-06,IUF65,male,50-64,2018,2.4,Sci-Fi & Fantasy,Commuting
507,2018-06,VIK75,male,30-49,2018,2.0,Mysteries/Thrillers,Commuting
508,2018-06,RQR84,male,18-29,2018,1.1,Non-fiction,Commuting
509,2018-06,RJA71,male,50-64,2018,1.6,Business,Commuting
510,2018-06,VXR13,male,30-49,2018,2.9,History,Home
511,2018-06,KBL53,female,50-64,2018,2.7,Mysteries/Thrillers,Walking/Shopping
512,2018-06,ECQ03,male,30-49,2018,2.1,Mysteries/Thrillers,Commuting
513,2018-06,FNS96,female,30-49,2018,2.6,Non-fiction,Exercising
514,2018-06,ZZQ24,male,30-49,2018,5.1,Comedy,Commuting
515,2018-06,EZL70,male,18-29,2018,1.8,Romance,Home
516,2018-06,DFG32,female,30-49,2018,2.8,Business,Walking/Shopping
517,2018-06,LKC03,female,30-49,2018,2.4,Mysteries/Thrillers,Commuting
518,2018-06,CLA50,female,65+,2018,2.6,Mysteries/Thrillers,Home
519,2018-06,SKZ24,female,30-49,2018,3.2,Business,Commuting
520,2018-06,TIJ69,male,30-49,2018,2.0,History,Home
521,2018-06,WKS63,female,30-49,2018,2.9,Podcasts,Exercising
522,2018-06,GCW05,male,30-49,2018,2.6,Mysteries/Thrillers,Walking/Shopping
523,2018-06,NDR97,male,30-49,2018,1.6,Romance,Home
524,2018-06,KDZ56,male,18-29,2018,3.1,Comedy,Commuting
525,2018-06,UKB16,female,30-49,2018,2.6,Romance,Exercising
526,2018-06,JWT96,female,30-49,2018,2.0,Business,Commuting
527,2018-06,HUA58,male,50-64,2018,0.8,Romance,Exercising
528,2018-06,NDN53,male,30-49,2018,3.2,Podcasts,Commuting
529,2018-06,XIH52,female,18-29,2018,2.9,Mysteries/Thrillers,Home
530,2018-06,IKY01,male,18-29,2018,3.9,Mysteries/Thrillers,Commuting
531,2018-06,FZX15,female,50-64,2018,1.9,Romance,Exercising
532,2018-06,CII59,male,18-29,2018,2.8,Non-fiction,Commuting
533,2018-06,VNU47,female,30-49,2018,2.9,Mysteries/Thrillers,Commuting
534,2018-06,UGV54,female,18-29,2018,0.2,Business,Exercising
535,2018-06,KFN16,male,50-64,2018,3.7,Sci-Fi & Fantasy,Walking/Shopping
536,2018-06,XUP46,female,65+,2018,2.4,Mysteries/Thrillers,Commuting
537,2018-06,DBW36,female,18-29,2018,2.7,Romance,Commuting
538,2018-06,KJU37,male,65+,2018,1.8,Romance,Home
539,2018-06,VEZ04,female,18-29,2018,1.3,Podcasts,Commuting
540,2018-06,NVE53,female,50-64,2018,2.7,Sci-Fi & Fantasy,Commuting
541,2018-06,XDG83,male,50-64,2018,1.8,Mysteries/Thrillers,Home
542,2018-06,YBK15,male,50-64,2018,3.0,Non-fiction,Home
543,2018-06,ZIQ24,male,18-29,2018,2.2,Sci-Fi & Fantasy,Home
544,2018-06,OGR59,male,18-29,2018,2.0,Romance,Walking/Shopping
545,2018-06,HYE06,male,30-49,2018,2.5,Mysteries/Thrillers,Commuting
546,2018-06,TMB91,male,18-29,2018,1.5,Sci-Fi & Fantasy,Home
547,2018-06,WXF84,female,50-64,2018,1.4,Comedy,Home
548,2018-06,XXU25,male,18-29,2018,2.7,Podcasts,Commuting
549,2018-06,ZIK60,male,18-29,2018,3.1,Sci-Fi & Fantasy,Walking/Shopping
550,2018-06,GEK46,male,30-49,2018,1.8,Mysteries/Thrillers,Commuting
551,2018-06,MEB57,male,30-49,2018,1.1,Romance,Commuting
552,2018-06,YVH84,male,50-64,2018,3.5,Podcasts,Exercising
553,2018-06,HCL52,male,18-29,2018,3.8,Romance,Commuting
554,2018-06,FYB94,male,30-49,2018,1.6,Romance,Home
555,2018-06,UCO74,female,50-64,2018,0.1,Sci-Fi & Fantasy,Exercising
556,2018-06,JMF22,male,65+,2018,2.4,Romance,Walking/Shopping
557,2018-06,AXB90,female,18-29,2018,3.8,Non-fiction,Home
558,2018-06,ROB97,male,50-64,2018,1.9,Sci-Fi & Fantasy,Commuting
559,2018-06,WLH11,female,18-29,2018,1.5,Comedy,Walking/Shopping
560,2018-06,RVF03,female,50-64,2018,1.5,Romance,Commuting
561,2018-06,DFF64,female,18-29,2018,3.8,Podcasts,Walking/Shopping
562,2018-06,OKZ40,female,18-29,2018,1.8,Sci-Fi & Fantasy,Home
563,2018-06,DTX14,female,18-29,2018,4.0,Romance,Commuting
564,2018-06,WOA52,male,30-49,2018,2.6,Sci-Fi & Fantasy,Home
565,2018-06,FYC87,male,18-29,2018,2.6,Sci-Fi & Fantasy,Home
566,2018-06,PIC69,male,30-49,2018,3.7,Mysteries/Thrillers,Home
567,2018-06,EDM80,female,30-49,2018,2.3,Podcasts,Home
568,2018-06,UCA14,male,50-64,2018,3.0,Sci-Fi & Fantasy,Walking/Shopping
569,2018-06,YRB14,female,18-29,2018,3.8,Mysteries/Thrillers,Home
570,2018-06,CRJ98,female,65+,2018,1.6,Mysteries/Thrillers,Commuting
571,2018-06,VGL60,male,30-49,2018,4.8,Romance,Walking/Shopping
572,2018-06,AIK78,male,50-64,2018,1.6,Mysteries/Thrillers,Commuting
573,2018-06,BBY21,female,50-64,2018,3.8,Comedy,Commuting
574,2018-06,UUP78,male,18-29,2018,1.5,Podcasts,Exercising
575,2018-06,WGK93,female,18-29,2018,2.4,History,Walking/Shopping
576,2018-06,QWW63,female,30-49,2018,2.6,Romance,Home
577,2018-06,RAJ76,male,30-49,2018,2.9,Sci-Fi & Fantasy,Commuting
578,2018-06,CSP41,female,18-29,2018,2.9,Sci-Fi & Fantasy,Walking/Shopping
579,2018-06,PTF60,female,18-29,2018,2.6,Romance,Home
580,2018-06,FJU28,female,30-49,2018,3.0,Podcasts,Walking/Shopping
581,2018-06,ZEA77,male,50-64,2018,1.9,Mysteries/Thrillers,Commuting
582,2018-06,XRU31,male,18-29,2018,2.2,Non-fiction,Exercising
583,2018-06,ZPH80,female,18-29,2018,2.5,Romance,Home
584,2018-06,BGD46,female,65+,2018,4.3,Comedy,Home
585,2018-06,NOD59,male,50-64,2018,1.2,Non-fiction,Commuting
586,2018-06,IUQ76,female,18-29,2018,5.0,Romance,Commuting
587,2018-06,LGC11,female,65+,2018,4.3,History,Home
588,2018-06,TVV83,female,18-29,2018,2.0,Sci-Fi & Fantasy,Commuting
589,2018-06,RVD02,male,18-29,2018,2.8,Comedy,Commuting
590,2018-06,XUD81,female,65+,2018,2.3,Business,Exercising
591,2018-06,GEW80,male,18-29,2018,3.9,Mysteries/Thrillers,Commuting
592,2018-06,AUK56,male,50-64,2018,2.4,Romance,Exercising
593,2018-06,OEI57,male,18-29,2018,0.6,Non-fiction,Home
594,2018-06,IAD29,female,18-29,2018,3.0,Mysteries/Thrillers,Home
595,2018-06,LMK88,male,50-64,2018,0.4,Mysteries/Thrillers,Home
596,2018-06,ERO80,male,65+,2018,3.9,Non-fiction,Walking/Shopping
597,2018-06,PEO84,male,30-49,2018,0.8,Mysteries/Thrillers,Commuting
598,2018-06,NJY80,female,18-29,2018,0.5,Sci-Fi & Fantasy,Commuting
599,2018-06,BNI06,male,18-29,2018,5.2,Romance,Exercising
600,2018-07,BCK19,male,18-29,2018,1.6,Podcasts,Commuting
601,2018-07,ANI81,female,18-29,2018,1.4,Non-fiction,Home
602,2018-07,IIG04,female,18-29,2018,4.3,Romance,Home
603,2018-07,CPB34,male,30-49,2018,2.9,Mysteries/Thrillers,Walking/Shopping
604,2018-07,XCD70,female,30-49,2018,3.4,Mysteries/Thrillers,Commuting
605,2018-07,XOG87,male,30-49,2018,0.2,Non-fiction,Commuting
606,2018-07,IUF65,male,50-64,2018,2.1,Podcasts,Commuting
607,2018-07,VIK75,male,30-49,2018,1.5,Children,Commuting
608,2018-07,RQR84,male,18-29,2018,2.3,Business,Commuting
609,2018-07,RJA71,male,50-64,2018,1.2,Podcasts,Home
610,2018-07,VXR13,male,30-49,2018,2.0,Mysteries/Thrillers,Commuting
611,2018-07,KBL53,female,50-64,2018,4.5,Mysteries/Thrillers,Home
612,2018-07,ECQ03,male,30-49,2018,1.3,Comedy,Home
613,2018-07,FNS96,female,30-49,2018,3.4,Romance,Commuting
614,2018-07,ZZQ24,male,30-49,2018,2.8,Non-fiction,Exercising
615,2018-07,EZL70,male,18-29,2018,4.1,Mysteries/Thrillers,Home
616,2018-07,DFG32,female,30-49,2018,2.3,Non-fiction,Home
617,2018-07,LKC03,female,30-49,2018,0.8,Sci-Fi & Fantasy,Commuting
618,2018-07,CLA50,female,65+,2018,2.5,Sci-Fi & Fantasy,Exercising
619,2018-07,SKZ24,female,30-49,2018,2.5,Podcasts,Commuting
620,2018-07,TIJ69,male,30-49,2018,2.3,Mysteries/Thrillers,Home
621,2018-07,WKS63,female,30-49,2018,2.1,Romance,Commuting
622,2018-07,GCW05,male,30-49,2018,2.2,Romance,Exercising
623,2018-07,NDR97,male,30-49,2018,2.9,Romance,Commuting
624,2018-07,KDZ56,male,18-29,2018,2.9,Podcasts,Home
625,2018-07,UKB16,female,30-49,2018,3.1,Romance,Home
626,2018-07,JWT96,female,30-49,2018,1.5,Children,Exercising
627,2018-07,HUA58,male,50-64,2018,2.3,History,Commuting
628,2018-07,NDN53,male,30-49,2018,1.5,Non-fiction,Walking/Shopping
629,2018-07,XIH52,female,18-29,2018,4.2,Podcasts,Home
630,2018-07,IKY01,male,18-29,2018,2.1,Podcasts,Home
631,2018-07,FZX15,female,50-64,2018,3.2,Mysteries/Thrillers,Commuting
632,2018-07,CII59,male,18-29,2018,2.1,Romance,Home
633,2018-07,VNU47,female,30-49,2018,2.5,History,Commuting
634,2018-07,UGV54,female,18-29,2018,2.9,Romance,Commuting
635,2018-07,KFN16,male,50-64,2018,3.2,Business,Commuting
636,2018-07,XUP46,female,65+,2018,3.6,Comedy,Exercising
637,2018-07,DBW36,female,18-29,2018,2.5,Sci-Fi & Fantasy,Commuting
638,2018-07,KJU37,male,65+,2018,2.8,Comedy,Commuting
639,2018-07,VEZ04,female,18-29,2018,2.1,History,Commuting
640,2018-07,NVE53,female,50-64,2018,3.7,Business,Commuting
641,2018-07,XDG83,male,50-64,2018,2.6,Non-fiction,Commuting
642,2018-07,YBK15,male,50-64,2018,3.2,Children,Commuting
643,2018-07,ZIQ24,male,18-29,2018,1.8,Sci-Fi & Fantasy,Commuting
644,2018-07,OGR59,male,18-29,2018,3.2,Mysteries/Thrillers,Exercising
645,2018-07,HYE06,male,30-49,2018,3.0,Podcasts,Commuting
646,2018-07,TMB91,male,18-29,2018,2.4,Business,Home
647,2018-07,WXF84,female,50-64,2018,0.1,Romance,Commuting
648,2018-07,XXU25,male,18-29,2018,3.4,Romance,Home
649,2018-07,ZIK60,male,18-29,2018,2.3,Sci-Fi & Fantasy,Walking/Shopping
650,2018-07,GEK46,male,30-49,2018,3.4,Mysteries/Thrillers,Home
651,2018-07,MEB57,male,30-49,2018,4.1,Comedy,Home
652,2018-07,YVH84,male,50-64,2018,2.4,Sci-Fi & Fantasy,Walking/Shopping
653,2018-07,HCL52,male,18-29,2018,2.9,Mysteries/Thrillers,Home
654,2018-07,FYB94,male,30-49,2018,2.9,Podcasts,Home
655,2018-07,UCO74,female,50-64,2018,2.8,Mysteries/Thrillers,Home
656,2018-07,JMF22,male,65+,2018,2.7,Sci-Fi & Fantasy,Home
657,2018-07,AXB90,female,18-29,2018,1.5,Sci-Fi & Fantasy,Home
658,2018-07,ROB97,male,50-64,2018,2.1,Non-fiction,Commuting
659,2018-07,WLH11,female,18-29,2018,4.0,Mysteries/Thrillers,Commuting
660,2018-07,RVF03,female,50-64,2018,2.8,Non-fiction,Commuting
661,2018-07,DFF64,female,18-29,2018,2.7,Comedy,Exercising
662,2018-07,OKZ40,female,18-29,2018,1.8,Romance,Commuting
663,2018-07,DTX14,female,18-29,2018,4.0,Business,Walking/Shopping
664,2018-07,WOA52,male,30-49,2018,1.6,Mysteries/Thrillers,Exercising
665,2018-07,FYC87,male,18-29,2018,2.1,Romance,Commuting
666,2018-07,PIC69,male,30-49,2018,0.9,Business,Commuting
667,2018-07,EDM80,female,30-49,2018,3.1,Mysteries/Thrillers,Commuting
668,2018-07,UCA14,male,50-64,2018,2.1,Romance,Walking/Shopping
669,2018-07,YRB14,female,18-29,2018,2.9,Romance,Walking/Shopping
670,2018-07,CRJ98,female,65+,2018,1.1,Mysteries/Thrillers,Commuting
671,2018-07,VGL60,male,30-49,2018,1.6,History,Home
672,2018-07,AIK78,male,50-64,2018,2.5,Comedy,Exercising
673,2018-07,BBY21,female,50-64,2018,3.0,Children,Commuting
674,2018-07,UUP78,male,18-29,2018,3.8,Sci-Fi & Fantasy,Commuting
675,2018-07,WGK93,female,18-29,2018,3.4,Business,Commuting
676,2018-07,QWW63,female,30-49,2018,3.1,Sci-Fi & Fantasy,Home
677,2018-07,RAJ76,male,30-49,2018,2.0,Children,Home
678,2018-07,CSP41,female,18-29,2018,2.1,Romance,Commuting
679,2018-07,PTF60,female,18-29,2018,3.2,Mysteries/Thrillers,Home
680,2018-07,FJU28,female,30-49,2018,4.7,Mysteries/Thrillers,Commuting
681,2018-07,ZEA77,male,50-64,2018,1.9,Business,Exercising
682,2018-07,XRU31,male,18-29,2018,4.5,Comedy,Commuting
683,2018-07,ZPH80,female,18-29,2018,2.6,History,Commuting
684,2018-07,BGD46,female,65+,2018,2.1,Mysteries/Thrillers,Walking/Shopping
685,2018-07,NOD59,male,50-64,2018,2.9,Sci-Fi & Fantasy,Home
686,2018-07,IUQ76,female,18-29,2018,3.4,Sci-Fi & Fantasy,Walking/Shopping
687,2018-07,LGC11,female,65+,2018,3.0,Romance,Exercising
688,2018-07,TVV83,female,18-29,2018,3.9,Sci-Fi & Fantasy,Walking/Shopping
689,2018-07,RVD02,male,18-29,2018,1.8,Romance,Commuting
690,2018-07,XUD81,female,65+,2018,2.7,Romance,Home
691,2018-07,GEW80,male,18-29,2018,2.6,Romance,Commuting
692,2018-07,AUK56,male,50-64,2018,2.5,Podcasts,Exercising
693,2018-07,OEI57,male,18-29,2018,1.3,Romance,Home
694,2018-07,IAD29,female,18-29,2018,3.0,Comedy,Home
695,2018-07,LMK88,male,50-64,2018,1.9,Business,Walking/Shopping
696,2018-07,ERO80,male,65+,2018,0.8,Podcasts,Commuting
697,2018-07,PEO84,male,30-49,2018,1.5,Non-fiction,Walking/Shopping
698,2018-07,NJY80,female,18-29,2018,3.5,Mysteries/Thrillers,Home
699,2018-07,BNI06,male,18-29,2018,2.1,Romance,Commuting
700,2018-08,BCK19,male,18-29,2018,1.1,Business,Commuting
701,2018-08,ANI81,female,18-29,2018,3.8,Mysteries/Thrillers,Commuting
702,2018-08,IIG04,female,18-29,2018,1.4,Mysteries/Thrillers,Home
703,2018-08,CPB34,male,30-49,2018,1.5,Business,Commuting
704,2018-08,XCD70,female,30-49,2018,3.1,Romance,Commuting
705,2018-08,XOG87,male,30-49,2018,2.5,Sci-Fi & Fantasy,Commuting
706,2018-08,IUF65,male,50-64,2018,2.7,Mysteries/Thrillers,Walking/Shopping
707,2018-08,VIK75,male,30-49,2018,0.4,History,Walking/Shopping
708,2018-08,RQR84,male,18-29,2018,0.7,Comedy,Commuting
709,2018-08,RJA71,male,50-64,2018,3.0,Sci-Fi & Fantasy,Walking/Shopping
710,2018-08,VXR13,male,30-49,2018,1.9,Mysteries/Thrillers,Commuting
711,2018-08,KBL53,female,50-64,2018,3.8,Podcasts,Commuting
712,2018-08,ECQ03,male,30-49,2018,2.3,Mysteries/Thrillers,Commuting
713,2018-08,FNS96,female,30-49,2018,1.4,Romance,Commuting
714,2018-08,ZZQ24,male,30-49,2018,2.1,Sci-Fi & Fantasy,Home
715,2018-08,EZL70,male,18-29,2018,2.8,Sci-Fi & Fantasy,Home
716,2018-08,DFG32,female,30-49,2018,0.9,Mysteries/Thrillers,Home
717,2018-08,LKC03,female,30-49,2018,1.7,Romance,Commuting
718,2018-08,CLA50,female,65+,2018,2.9,Mysteries/Thrillers,Exercising
719,2018-08,SKZ24,female,30-49,2018,2.0,Sci-Fi & Fantasy,Exercising
720,2018-08,TIJ69,male,30-49,2018,2.8,Mysteries/Thrillers,Commuting
721,2018-08,WKS63,female,30-49,2018,1.0,Non-fiction,Commuting
722,2018-08,GCW05,male,30-49,2018,3.4,Children,Exercising
723,2018-08,NDR97,male,30-49,2018,2.4,Sci-Fi & Fantasy,Home
724,2018-08,KDZ56,male,18-29,2018,1.0,Mysteries/Thrillers,Commuting
725,2018-08,UKB16,female,30-49,2018,3.9,Sci-Fi & Fantasy,Commuting
726,2018-08,JWT96,female,30-49,2018,2.0,Business,Commuting
727,2018-08,HUA58,male,50-64,2018,1.2,Romance,Commuting
728,2018-08,NDN53,male,30-49,2018,2.1,Romance,Commuting
729,2018-08,XIH52,female,18-29,2018,2.2,Romance,Walking/Shopping
730,2018-08,IKY01,male,18-29,2018,1.8,Sci-Fi & Fantasy,Walking/Shopping
731,2018-08,FZX15,female,50-64,2018,2.5,Sci-Fi & Fantasy,Exercising
732,2018-08,CII59,male,18-29,2018,2.6,Sci-Fi & Fantasy,Commuting
733,2018-08,VNU47,female,30-49,2018,2.8,Mysteries/Thrillers,Home
734,2018-08,UGV54,female,18-29,2018,2.1,Non-fiction,Walking/Shopping
735,2018-08,KFN16,male,50-64,2018,2.0,Non-fiction,Commuting
736,2018-08,XUP46,female,65+,2018,2.1,Mysteries/Thrillers,Home
