,date,uid,gender,age_group,year,books_read
469,2018-05,YRB14,female,18-29,2018,3.754492504448078
470,2018-05,CRJ98,female,65+,2018,1.7396222415717308
471,2018-05,VGL60,male,30-49,2018,2.061144032979596
472,2018-05,AIK78,male,50-64,2018,2.1347956790007596
473,2018-05,BBY21,female,50-64,2018,3.449612895164337
474,2018-05,UUP78,male,18-29,2018,2.109177268440262
475,2018-05,WGK93,female,18-29,2018,3.096167014001628
476,2018-05,QWW63,female,30-49,2018,1.8629855459298394
477,2018-05,RAJ76,male,30-49,2018,1.039770387690613
478,2018-05,CSP41,female,18-29,2018,1.443214024174841
479,2018-05,PTF60,female,18-29,2018,1.7815864194822209
480,2018-05,FJU28,female,30-49,2018,3.3096588019676165
481,2018-05,ZEA77,male,50-64,2018,3.0526700322860427
482,2018-05,XRU31,male,18-29,2018,2.1565520614573326
483,2018-05,ZPH80,female,18-29,2018,1.6734193813558689
484,2018-05,BGD46,female,65+,2018,2.4659646386160534
485,2018-05,NOD59,male,50-64,2018,3.676988043479514
486,2018-05,IUQ76,female,18-29,2018,2.206314553930727
487,2018-05,LGC11,female,65+,2018,1.328415193990272
488,2018-05,TVV83,female,18-29,2018,2.548707541973669
489,2018-05,RVD02,male,18-29,2018,4.800243445303978
490,2018-05,XUD81,female,65+,2018,2.3090690797785327
491,2018-05,GEW80,male,18-29,2018,0.5555528293221865
492,2018-05,AUK56,male,50-64,2018,2.594044089668877
493,2018-05,OEI57,male,18-29,2018,2.2859466283286416
494,2018-05,IAD29,female,18-29,2018,1.3404194392648319
495,2018-05,LMK88,male,50-64,2018,3.1248894878408797
496,2018-05,ERO80,male,65+,2018,1.732710104364754
497,2018-05,PEO84,male,30-49,2018,2.7747636603782078
498,2018-05,NJY80,female,18-29,2018,2.208662838469704
499,2018-05,BNI06,male,18-29,2018,3.431168805924176
500,2018-06,BCK19,male,18-29,2018,2.3611872192008545
501,2018-06,ANI81,female,18-29,2018,1.5244119765719264
502,2018-06,IIG04,female,18-29,2018,1.7932429992181689
503,2018-06,CPB34,male,30-49,2018,3.7833125270394605
504,2018-06,XCD70,female,30-49,2018,3.053459845125844
505,2018-06,XOG87,male,30-49,2018,0.5385860080158871
506,2018-06,IUF65,male,50-64,2018,3.753212105952457
507,2018-06,VIK75,male,30-49,2018,2.587628435224084
508,2018-06,RQR84,male,18-29,2018,2.805957207922808
509,2018-06,RJA71,male,50-64,2018,3.2638196136317226
510,2018-06,VXR13,male,30-49,2018,0.9885226644067915
511,2018-06,KBL53,female,50-64,2018,2.6604493612066453
512,2018-06,ECQ03,male,30-49,2018,2.105314235344609
513,2018-06,FNS96,female,30-49,2018,2.720636074409511
514,2018-06,ZZQ24,male,30-49,2018,1.7810694346028912
515,2018-06,EZL70,male,18-29,2018,1.7662737822627
516,2018-06,DFG32,female,30-49,2018,2.537870702218612
517,2018-06,LKC03,female,30-49,2018,1.1583915757290617
518,2018-06,CLA50,female,65+,2018,0.9585063101234843
519,2018-06,SKZ24,female,30-49,2018,1.3313341981418905
520,2018-06,TIJ69,male,30-49,2018,2.20531402881128
521,2018-06,WKS63,female,30-49,2018,3.0955543238389254
522,2018-06,GCW05,male,30-49,2018,2.630317126297106
523,2018-06,NDR97,male,30-49,2018,0.6733617013015394
524,2018-06,KDZ56,male,18-29,2018,2.1323980495965826
525,2018-06,UKB16,female,30-49,2018,1.1577003274037967
526,2018-06,JWT96,female,30-49,2018,1.2321956133644618
527,2018-06,HUA58,male,50-64,2018,3.236342483797501
528,2018-06,NDN53,male,30-49,2018,0.3091769239876587
529,2018-06,XIH52,female,18-29,2018,2.007779380524442
530,2018-06,IKY01,male,18-29,2018,2.768115605783076
531,2018-06,FZX15,female,50-64,2018,2.1200506500198877
532,2018-06,CII59,male,18-29,2018,1.3486506589762897
533,2018-06,VNU47,female,30-49,2018,2.818773544521868
534,2018-06,UGV54,female,18-29,2018,2.503245755812728
535,2018-06,KFN16,male,50-64,2018,3.278847611978034
536,2018-06,XUP46,female,65+,2018,1.1671662572755603
537,2018-06,DBW36,female,18-29,2018,2.1122875818108775
538,2018-06,KJU37,male,65+,2018,2.191882340599895
539,2018-06,VEZ04,female,18-29,2018,1.8587202417259365
540,2018-06,NVE53,female,50-64,2018,1.9521739183428195
541,2018-06,XDG83,male,50-64,2018,1.5420886916920762
542,2018-06,YBK15,male,50-64,2018,2.1001170997437435
543,2018-06,ZIQ24,male,18-29,2018,3.768414773310922
544,2018-06,OGR59,male,18-29,2018,2.702747646299896
545,2018-06,HYE06,male,30-49,2018,0.7089854377372256
546,2018-06,TMB91,male,18-29,2018,1.1180571322265194
547,2018-06,WXF84,female,50-64,2018,1.8901090749489275
548,2018-06,XXU25,male,18-29,2018,2.8706803250354884
549,2018-06,ZIK60,male,18-29,2018,1.6079231135128909
550,2018-06,GEK46,male,30-49,2018,1.783838332679468
551,2018-06,MEB57,male,30-49,2018,3.678668525553565
552,2018-06,YVH84,male,50-64,2018,1.8113224679837623
553,2018-06,HCL52,male,18-29,2018,2.0309165678710084
554,2018-06,FYB94,male,30-49,2018,2.2334404668291357
555,2018-06,UCO74,female,50-64,2018,1.999598852269125
556,2018-06,JMF22,male,65+,2018,3.179552318877369
557,2018-06,AXB90,female,18-29,2018,2.1126233289657748
558,2018-06,ROB97,male,50-64,2018,2.0491673485717947
559,2018-06,WLH11,female,18-29,2018,2.499155412342165
560,2018-06,RVF03,female,50-64,2018,2.530620167296047
561,2018-06,DFF64,female,18-29,2018,1.9935169252801737
562,2018-06,OKZ40,female,18-29,2018,2.7467895364119155
563,2018-06,DTX14,female,18-29,2018,1.4757651890055512
564,2018-06,WOA52,male,30-49,2018,0.31152507816244546
565,2018-06,FYC87,male,18-29,2018,1.3532190227764604
566,2018-06,PIC69,male,30-49,2018,1.149718690098946
567,2018-06,EDM80,female,30-49,2018,2.3340590450778698
568,2018-06,UCA14,male,50-64,2018,2.3618630686104676
569,2018-06,YRB14,female,18-29,2018,4.759642732328455
570,2018-06,CRJ98,female,65+,2018,2.4078458130200104
571,2018-06,VGL60,male,30-49,2018,1.5882123450520003
572,2018-06,AIK78,male,50-64,2018,0.3484418113341379
573,2018-06,BBY21,female,50-64,2018,1.0082933127853824
574,2018-06,UUP78,male,18-29,2018,2.0597799572177147
575,2018-06,WGK93,female,18-29,2018,1.5232780864458442
576,2018-06,QWW63,female,30-49,2018,2.3387920226802645
577,2018-06,RAJ76,male,30-49,2018,2.308628745832449
578,2018-06,CSP41,female,18-29,2018,2.433247220113546
579,2018-06,PTF60,female,18-29,2018,2.9846879918084483
580,2018-06,FJU28,female,30-49,2018,2.0712516034481716
581,2018-06,ZEA77,male,50-64,2018,1.279356123294181
582,2018-06,XRU31,male,18-29,2018,1.6147058547455098
583,2018-06,ZPH80,female,18-29,2018,2.040814233555106
584,2018-06,BGD46,female,65+,2018,1.9137272876072666
585,2018-06,NOD59,male,50-64,2018,1.659440050944804
586,2018-06,IUQ76,female,18-29,2018,1.4524665266912322
587,2018-06,LGC11,female,65+,2018,0.7497453379852046
588,2018-06,TVV83,female,18-29,2018,2.664775084635316
589,2018-06,RVD02,male,18-29,2018,2.472699007636999
590,2018-06,XUD81,female,65+,2018,2.870256483928038
591,2018-06,GEW80,male,18-29,2018,2.8851138960100777
592,2018-06,AUK56,male,50-64,2018,0.5998291073169861
593,2018-06,OEI57,male,18-29,2018,1.3433764520317575
594,2018-06,IAD29,female,18-29,2018,1.864252500380346
595,2018-06,LMK88,male,50-64,2018,1.4285770343246136
596,2018-06,ERO80,male,65+,2018,2.7432699262287525
597,2018-06,PEO84,male,30-49,2018,2.6514975352423202
598,2018-06,NJY80,female,18-29,2018,2.598095361801845
599,2018-06,BNI06,male,18-29,2018,1.6918650770539727
600,2018-07,BCK19,male,18-29,2018,0.9526874707685997
601,2018-07,ANI81,female,18-29,2018,0.7763098394198531
602,2018-07,IIG04,female,18-29,2018,2.1096305197626473
603,2018-07,CPB34,male,30-49,2018,3.045720226461808
604,2018-07,XCD70,female,30-49,2018,0.7700506504317324
605,2018-07,XOG87,male,30-49,2018,0.6755256556830456
606,2018-07,IUF65,male,50-64,2018,1.9392202485330252
607,2018-07,VIK75,male,30-49,2018,2.4557108476152276
608,2018-07,RQR84,male,18-29,2018,2.6227890757398407
609,2018-07,RJA71,male,50-64,2018,1.5402201600297318
610,2018-07,VXR13,male,30-49,2018,2.2035657795422816
611,2018-07,KBL53,female,50-64,2018,1.5285442171960832
612,2018-07,ECQ03,male,30-49,2018,0.9278092625676977
613,2018-07,FNS96,female,30-49,2018,3.2011654543325347
614,2018-07,ZZQ24,male,30-49,2018,0.8508330759962015
615,2018-07,EZL70,male,18-29,2018,2.8304949236760706
616,2018-07,DFG32,female,30-49,2018,1.5664508986184196
617,2018-07,LKC03,female,30-49,2018,0.9031511590569812
618,2018-07,CLA50,female,65+,2018,1.7470001487562041
619,2018-07,SKZ24,female,30-49,2018,1.670313054450493
620,2018-07,TIJ69,male,30-49,2018,2.6415467140613553
621,2018-07,WKS63,female,30-49,2018,2.16518910088586
622,2018-07,GCW05,male,30-49,2018,2.2712209068880393
623,2018-07,NDR97,male,30-49,2018,1.8575676778017618
624,2018-07,KDZ56,male,18-29,2018,3.533970221383305
625,2018-07,UKB16,female,30-49,2018,3.066602378847886
626,2018-07,JWT96,female,30-49,2018,2.5024646851429004
627,2018-07,HUA58,male,50-64,2018,2.3696646713303164
628,2018-07,NDN53,male,30-49,2018,1.60376181102436
629,2018-07,XIH52,female,18-29,2018,0.0011608710146258083
630,2018-07,IKY01,male,18-29,2018,2.5027779412881883
631,2018-07,FZX15,female,50-64,2018,2.6907256276761133
632,2018-07,CII59,male,18-29,2018,2.980943973741465
633,2018-07,VNU47,female,30-49,2018,1.9761703269926398
634,2018-07,UGV54,female,18-29,2018,3.5948042927554065
635,2018-07,KFN16,male,50-64,2018,3.544570393107541
636,2018-07,XUP46,female,65+,2018,1.9728041764581559
637,2018-07,DBW36,female,18-29,2018,0.3743221591215926
638,2018-07,KJU37,male,65+,2018,3.1950353655158628
639,2018-07,VEZ04,female,18-29,2018,2.873609474159617
640,2018-07,NVE53,female,50-64,2018,1.9773668790164498
641,2018-07,XDG83,male,50-64,2018,3.1699748906263756
642,2018-07,YBK15,male,50-64,2018,3.0790655652338175
643,2018-07,ZIQ24,male,18-29,2018,3.6780808930899553
644,2018-07,OGR59,male,18-29,2018,2.794705721172787
645,2018-07,HYE06,male,30-49,2018,3.335484354416316
646,2018-07,TMB91,male,18-29,2018,0.02580723003649843
647,2018-07,WXF84,female,50-64,2018,2.2446661468740645
648,2018-07,XXU25,male,18-29,2018,1.1620909299841304
649,2018-07,ZIK60,male,18-29,2018,2.54102613805448
650,2018-07,GEK46,male,30-49,2018,1.5105640892785057
651,2018-07,MEB57,male,30-49,2018,3.877505860595588
652,2018-07,YVH84,male,50-64,2018,1.1479551244314337
653,2018-07,HCL52,male,18-29,2018,3.464771389941344
654,2018-07,FYB94,male,30-49,2018,2.070398431987076
655,2018-07,UCO74,female,50-64,2018,2.9890165689143346
656,2018-07,JMF22,male,65+,2018,0.4112546446990475
657,2018-07,AXB90,female,18-29,2018,0.3215935727998305
658,2018-07,ROB97,male,50-64,2018,2.6588544501249904
659,2018-07,WLH11,female,18-29,2018,3.066956767699024
660,2018-07,RVF03,female,50-64,2018,2.0008503145512577
661,2018-07,DFF64,female,18-29,2018,2.752462791027461
662,2018-07,OKZ40,female,18-29,2018,3.2391688230633453
663,2018-07,DTX14,female,18-29,2018,2.379895517923837
664,2018-07,WOA52,male,30-49,2018,0.8450924890030131
665,2018-07,FYC87,male,18-29,2018,4.1174674780999805
666,2018-07,PIC69,male,30-49,2018,3.438985329468574
667,2018-07,EDM80,female,30-49,2018,1.7095486387669805
668,2018-07,UCA14,male,50-64,2018,2.130751967793198
669,2018-07,YRB14,female,18-29,2018,2.722096198157633
670,2018-07,CRJ98,female,65+,2018,1.386639687793384
671,2018-07,VGL60,male,30-49,2018,2.8913817181842827
672,2018-07,AIK78,male,50-64,2018,2.659540756074758
673,2018-07,BBY21,female,50-64,2018,2.7116730231187285
674,2018-07,UUP78,male,18-29,2018,3.3182717981392793
675,2018-07,WGK93,female,18-29,2018,0.6879094139372781
676,2018-07,QWW63,female,30-49,2018,2.1272536711248313
677,2018-07,RAJ76,male,30-49,2018,1.6271872245414278
678,2018-07,CSP41,female,18-29,2018,1.6623937057619766
679,2018-07,PTF60,female,18-29,2018,2.678852764957531
680,2018-07,FJU28,female,30-49,2018,2.451422470280767
681,2018-07,ZEA77,male,50-64,2018,1.4765503048990913
682,2018-07,XRU31,male,18-29,2018,2.3430904631121336
683,2018-07,ZPH80,female,18-29,2018,3.779149515925818
684,2018-07,BGD46,female,65+,2018,2.241492890082735
685,2018-07,NOD59,male,50-64,2018,1.3588371859221873
686,2018-07,IUQ76,female,18-29,2018,2.1435489936889667
687,2018-07,LGC11,female,65+,2018,1.9965043491970156
688,2018-07,TVV83,female,18-29,2018,2.8576805965274676
689,2018-07,RVD02,male,18-29,2018,3.338015449015338
690,2018-07,XUD81,female,65+,2018,2.444733172042368
691,2018-07,GEW80,male,18-29,2018,3.569958098769503
692,2018-07,AUK56,male,50-64,2018,2.4163978365553667
693,2018-07,OEI57,male,18-29,2018,1.8603246788896137
694,2018-07,IAD29,female,18-29,2018,2.464301102688512
695,2018-07,LMK88,male,50-64,2018,3.2264321523914994
696,2018-07,ERO80,male,65+,2018,3.3162843430269993
697,2018-07,PEO84,male,30-49,2018,1.3862051479073938
698,2018-07,NJY80,female,18-29,2018,2.119506511166618
699,2018-07,BNI06,male,18-29,2018,3.314251695795831
700,2018-08,BCK19,male,18-29,2018,2.2001339026563933
701,2018-08,ANI81,female,18-29,2018,2.6734259414863946
702,2018-08,IIG04,female,18-29,2018,0.8807716531103176
703,2018-08,CPB34,male,30-49,2018,0.571747898469906
704,2018-08,XCD70,female,30-49,2018,2.4441532801358923
705,2018-08,XOG87,male,30-49,2018,0.7514942286247668
706,2018-08,IUF65,male,50-64,2018,2.3625423051674788
707,2018-08,VIK75,male,30-49,2018,2.184430374510628
708,2018-08,RQR84,male,18-29,2018,1.817264897078633
709,2018-08,RJA71,male,50-64,2018,0.9577394470715956
710,2018-08,VXR13,male,30-49,2018,0.8529313928376852
711,2018-08,KBL53,female,50-64,2018,1.6420749648919621
712,2018-08,ECQ03,male,30-49,2018,2.533052748889798
713,2018-08,FNS96,female,30-49,2018,1.5643101930335728
714,2018-08,ZZQ24,male,30-49,2018,2.43910887452912
715,2018-08,EZL70,male,18-29,2018,1.527566224561844
716,2018-08,DFG32,female,30-49,2018,2.053594667796234
717,2018-08,LKC03,female,30-49,2018,1.904036554089896
718,2018-08,CLA50,female,65+,2018,2.3742585972767083
719,2018-08,SKZ24,female,30-49,2018,2.6943843070903877
720,2018-08,TIJ69,male,30-49,2018,0.6550238340371832
721,2018-08,WKS63,female,30-49,2018,0.8163302929463323
722,2018-08,GCW05,male,30-49,2018,1.9364605959613246
723,2018-08,NDR97,male,30-49,2018,1.520227931941063
724,2018-08,KDZ56,male,18-29,2018,3.0696911070690733
725,2018-08,UKB16,female,30-49,2018,1.4677609674711087
726,2018-08,JWT96,female,30-49,2018,2.2722096440846604
727,2018-08,HUA58,male,50-64,2018,1.9976882650737249
728,2018-08,NDN53,male,30-49,2018,1.1751297454041594
729,2018-08,XIH52,female,18-29,2018,1.0314208768931428
730,2018-08,IKY01,male,18-29,2018,1.8524391529925184
731,2018-08,FZX15,female,50-64,2018,1.5529705336507895
732,2018-08,CII59,male,18-29,2018,1.7286767418725608
733,2018-08,VNU47,female,30-49,2018,0.6699611791516928
734,2018-08,UGV54,female,18-29,2018,2.6637192691333507
735,2018-08,KFN16,male,50-64,2018,2.368306808249653
736,2018-08,XUP46,female,65+,2018,1.6369243337607697
737,2018-08,DBW36,female,18-29,2018,2.63070407575205
738,2018-08,KJU37,male,65+,2018,1.9969790485980212
739,2018-08,VEZ04,female,18-29,2018,2.57637396196401
740,2018-08,NVE53,female,50-64,2018,2.6657500302934585
741,2018-08,XDG83,male,50-64,2018,0.917765738809103
742,2018-08,YBK15,male,50-64,2018,3.2530179377450024
743,2018-08,ZIQ24,male,18-29,2018,3.938368970209405
744,2018-08,OGR59,male,18-29,2018,3.5359232587884586
745,2018-08,HYE06,male,30-49,2018,2.36098066623014
746,2018-08,TMB91,male,18-29,2018,3.531248293903306
747,2018-08,WXF84,female,50-64,2018,3.0484511186587318
748,2018-08,XXU25,male,18-29,2018,0.7337852996552616
749,2018-08,ZIK60,male,18-29,2018,2.5629849345445725
750,2018-08,GEK46,male,30-49,2018,2.1445099507763743
751,2018-08,MEB57,male,30-49,2018,4.170150196528933
752,2018-08,YVH84,male,50-64,2018,1.4305467931620983
753,2018-08,HCL52,male,18-29,2018,1.7680749880168418
754,2018-08,FYB94,male,30-49,2018,3.8951582986760473
755,2018-08,UCO74,female,50-64,2018,2.5899443696586553
756,2018-08,JMF22,male,65+,2018,2.234097175158069
757,2018-08,AXB90,female,18-29,2018,2.294713734686625
758,2018-08,ROB97,male,50-64,2018,1.6428285484348444
759,2018-08,WLH11,female,18-29,2018,1.6041380329201695
760,2018-08,RVF03,female,50-64,2018,0.3027746785277614
761,2018-08,DFF64,female,18-29,2018,0.5352728426824467
762,2018-08,OKZ40,female,18-29,2018,2.1463027966280026
763,2018-08,DTX14,female,18-29,2018,2.2552631820811366
764,2018-08,WOA52,male,30-49,2018,1.4195805124591943
765,2018-08,FYC87,male,18-29,2018,1.6898082497670213
766,2018-08,PIC69,male,30-49,2018,1.727393106582102
767,2018-08,EDM80,female,30-49,2018,1.4015024770010487
768,2018-08,UCA14,male,50-64,2018,0.7097590359730739
769,2018-08,YRB14,female,18-29,2018,2.0086270687390044
770,2018-08,CRJ98,female,65+,2018,3.6508065993145666
771,2018-08,VGL60,male,30-49,2018,0.4985131520096622
772,2018-08,AIK78,male,50-64,2018,0.9404422144977644
773,2018-08,BBY21,female,50-64,2018,1.8991115060843964
774,2018-08,UUP78,male,18-29,2018,0.7713924469991618
775,2018-08,WGK93,female,18-29,2018,3.658891025659429
776,2018-08,QWW63,female,30-49,2018,4.2028510100057925
777,2018-08,RAJ76,male,30-49,2018,3.2271311371747347
778,2018-08,CSP41,female,18-29,2018,2.4820141050114386
779,2018-08,PTF60,female,18-29,2018,1.924311415174238
780,2018-08,FJU28,female,30-49,2018,1.012305301007427
781,2018-08,ZEA77,male,50-64,2018,1.5789346730454343
782,2018-08,XRU31,male,18-29,2018,2.2240286577908304
783,2018-08,ZPH80,female,18-29,2018,3.32530233309381
784,2018-08,BGD46,female,65+,2018,3.0083236720148037
785,2018-08,NOD59,male,50-64,2018,3.544223617269706
786,2018-08,IUQ76,female,18-29,2018,3.644279613135077
787,2018-08,LGC11,female,65+,2018,2.0742018348539335
788,2018-08,TVV83,female,18-29,2018,2.7392004303232733
789,2018-08,RVD02,male,18-29,2018,2.745288338589047
790,2018-08,XUD81,female,65+,2018,2.3695454878593547
791,2018-08,GEW80,male,18-29,2018,1.6163730177797637
792,2018-08,AUK56,male,50-64,2018,3.6941755507856895
793,2018-08,OEI57,male,18-29,2018,2.417473720545627
794,2018-08,IAD29,female,18-29,2018,0.47287915459763097
795,2018-08,LMK88,male,50-64,2018,2.576519738554721
796,2018-08,ERO80,male,65+,2018,1.4565754809854803
797,2018-08,PEO84,male,30-49,2018,1.871042634703789
798,2018-08,NJY80,female,18-29,2018,2.7869359836836187
799,2018-08,BNI06,male,18-29,2018,3.8274860317258153
800,2018-09,BCK19,male,18-29,2018,0.533101919779351
801,2018-09,ANI81,female,18-29,2018,1.8657081382710146
802,2018-09,IIG04,female,18-29,2018,1.3751730614835729
803,2018-09,CPB34,male,30-49,2018,2.761931781208391
804,2018-09,XCD70,female,30-49,2018,3.457193495207771
805,2018-09,XOG87,male,30-49,2018,1.4092877345616315
806,2018-09,IUF65,male,50-64,2018,3.0415031357221993
807,2018-09,VIK75,male,30-49,2018,2.4440376272509794
808,2018-09,RQR84,male,18-29,2018,1.2790240665321686
809,2018-09,RJA71,male,50-64,2018,1.1715953699808648
810,2018-09,VXR13,male,30-49,2018,0.9763725264361531
811,2018-09,KBL53,female,50-64,2018,2.582321056768639
812,2018-09,ECQ03,male,30-49,2018,1.7327163301450148
813,2018-09,FNS96,female,30-49,2018,1.3170869506407263
814,2018-09,ZZQ24,male,30-49,2018,3.3942970497430753
815,2018-09,EZL70,male,18-29,2018,1.8666326569907574
816,2018-09,DFG32,female,30-49,2018,1.1430311511786462
817,2018-09,LKC03,female,30-49,2018,2.3255707098513425
818,2018-09,CLA50,female,65+,2018,1.7810326495805295
819,2018-09,SKZ24,female,30-49,2018,0.6030415671273968
820,2018-09,TIJ69,male,30-49,2018,2.406396889714586
821,2018-09,WKS63,female,30-49,2018,4.087764936838193
822,2018-09,GCW05,male,30-49,2018,3.1026577492925616
823,2018-09,NDR97,male,30-49,2018,1.1199037233346019
824,2018-09,KDZ56,male,18-29,2018,3.617560597086266
825,2018-09,UKB16,female,30-49,2018,1.168379519732244
826,2018-09,JWT96,female,30-49,2018,3.9718166793119902
827,2018-09,HUA58,male,50-64,2018,2.732212913308397
828,2018-09,NDN53,male,30-49,2018,0.8692536153168187
829,2018-09,XIH52,female,18-29,2018,1.286446805803311
830,2018-09,IKY01,male,18-29,2018,2.8235032699193083
831,2018-09,FZX15,female,50-64,2018,1.664868344334344
832,2018-09,CII59,male,18-29,2018,3.184314249415932
833,2018-09,VNU47,female,30-49,2018,1.239257731929528
834,2018-09,UGV54,female,18-29,2018,3.0807202833106313
835,2018-09,KFN16,male,50-64,2018,1.7236757148986799
836,2018-09,XUP46,female,65+,2018,1.2279650085706613
837,2018-09,DBW36,female,18-29,2018,3.4907777658920143
838,2018-09,KJU37,male,65+,2018,3.0969985501164654
839,2018-09,VEZ04,female,18-29,2018,2.1761046173911294
840,2018-09,NVE53,female,50-64,2018,1.5731387929489746
841,2018-09,XDG83,male,50-64,2018,1.5177200908667938
842,2018-09,YBK15,male,50-64,2018,3.2309282761096187
843,2018-09,ZIQ24,male,18-29,2018,2.6164483717255136
844,2018-09,OGR59,male,18-29,2018,2.6801387199878928
